-1.1110291	-0.45880258	0.5485597	0.3829132	-0.524553	0.55585206	0.52107936	-0.49445876	1.0439937	0.47616413	0.36683524	0.38770357	-0.35192424	-0.58969444	0.48632962	0.6449409
-1.0953577	-0.5093545	0.5645403	0.40419692	-0.596767	0.5972123	0.476222	-0.5004408	1.1127814	0.34345856	0.36524898	0.43672988	-0.35629147	-0.5846993	0.37601826	0.52601427
-0.715642	-0.30483347	0.42670247	0.35361493	-0.45729345	0.36723343	0.30777094	-0.36937565	0.6876478	0.35967624	0.2703813	0.23126096	-0.25845635	-0.37092802	0.31765896	0.3253685
-0.6847356	-0.45754552	0.5030363	0.36317688	-0.4855317	0.42122397	0.3961047	-0.4254131	0.7171369	0.3623388	0.34178552	0.24652442	-0.33073685	-0.4987482	0.3377799	0.2857138
-0.7353273	-0.3003177	0.40143937	0.30891877	-0.34540662	0.37804082	0.24952276	-0.2407855	0.7261115	0.20661041	0.21111049	0.22042637	-0.28318313	-0.38018352	0.25838277	0.35636184
-0.6466852	-0.29612985	0.3942241	0.27174774	-0.39402092	0.38499495	0.3033818	-0.36435962	0.63625485	0.33259857	0.21100642	0.2535853	-0.27107543	-0.35773385	0.26655072	0.22106907
-0.61557746	-0.367446	0.40254456	0.30794165	-0.38957375	0.4062273	0.37274316	-0.3290184	0.528087	0.26375648	0.30933765	0.1734674	-0.28973854	-0.36778075	0.31206164	0.20420484
-0.64637566	-0.15718514	0.24043018	0.1879837	-0.22248073	0.21007396	0.23072188	-0.20725836	0.6203172	0.111070536	0.18491504	0.17027245	-0.14651188	-0.19857833	0.16854495	0.3578546
-0.55438495	-0.19316702	0.26976573	0.24803357	-0.25629902	0.2788796	0.2535242	-0.22023185	0.4989439	0.2251476	0.18690303	0.14329275	-0.13882245	-0.24080767	0.19883949	0.20070685
-0.7107324	-0.14294456	0.19096181	0.11826631	-0.17850637	0.15682645	0.071009964	-0.13109463	0.67239547	0.12747067	-0.021630302	0.10203704	-0.022042908	-0.10642423	0.07554748	0.3728524
-0.41751382	-0.3843765	0.3837959	0.38810882	-0.42052993	0.4294346	0.39522967	-0.37439367	0.43906897	0.27944028	0.32026005	0.27518886	-0.2910979	-0.41956782	0.30943006	0.0962248
-0.41490513	-0.24813591	0.3749994	0.24490756	-0.34896722	0.323084	0.3267948	-0.29383212	0.420359	0.2224851	0.24983875	0.21371606	-0.22590566	-0.3778344	0.20790169	0.11615619
-0.26995838	-0.39762154	0.38520685	0.33477333	-0.40388575	0.36286965	0.3807832	-0.37690768	0.2457934	0.34021127	0.27909425	0.30185142	-0.31221235	-0.37346745	0.32528442	-0.0067624757
-0.13058168	-0.3112703	0.3440686	0.3317253	-0.38662738	0.30031312	0.33129662	-0.35660622	0.11890147	0.36694598	0.34137514	0.23910849	-0.33272502	-0.32961163	0.30752793	-0.11184184
-0.22111002	-0.30373937	0.3017927	0.2983708	-0.31268966	0.26222327	0.33559948	-0.28785774	0.22307736	0.30205196	0.27367452	0.18251026	-0.29572552	-0.32882714	0.20493291	-0.012386429
-0.20189345	-0.31857455	0.34578773	0.3084122	-0.3180376	0.27612254	0.2913653	-0.28301948	0.26390916	0.22743905	0.2989639	0.2411766	-0.2750376	-0.273282	0.27288613	0.03430416
-0.4418987	-0.23877767	0.3005601	0.23202205	-0.2243709	0.24503435	0.20427619	-0.19761536	0.3495683	0.23733963	0.13462073	0.19047719	-0.21339914	-0.3045706	0.1676141	0.15126969
-0.22813594	-0.31489155	0.348042	0.38038993	-0.3358305	0.31794387	0.3023366	-0.39328313	0.19155283	0.35337347	0.27085358	0.27217385	-0.34864196	-0.4023844	0.3241253	-0.084405765
-0.2991616	-0.25789416	0.29648226	0.19953966	-0.27985966	0.30168694	0.19987348	-0.217064	0.2742417	0.21325403	0.24108638	0.21748507	-0.22323109	-0.2152995	0.15321498	0.109347835
-0.35673988	-0.10424323	0.124165125	0.09136492	-0.15370388	0.123356834	0.05932652	-0.10037995	0.39709863	0.03545488	0.07495245	0.10488806	-0.09212721	-0.08453821	0.1304604	0.18911989
-0.31938517	-0.12865272	0.15654899	0.10205814	-0.14883992	0.12484346	0.07566034	-0.10817103	0.3176078	0.14814179	0.05374197	0.10738971	-0.047510568	-0.107379615	0.1521265	0.17689061
-0.24502826	-0.2021965	0.19870566	0.15948908	-0.19651064	0.1562005	0.14147136	-0.18012637	0.32009503	0.12724952	0.1628519	0.12707761	-0.13555032	-0.19108346	0.16411553	0.07237897
-0.17929737	-0.24585922	0.34072968	0.24406458	-0.25256547	0.24870595	0.26185048	-0.24298653	0.095912814	0.23892587	0.2741904	0.23376305	-0.29585284	-0.31223947	0.25168058	-0.044838455
-0.1438672	-0.21408293	0.24463269	0.29347974	-0.27936456	0.20374888	0.26897833	-0.2239105	0.13330607	0.26878822	0.2115781	0.19386587	-0.21637455	-0.267946	0.24480018	-0.0044392818
-0.28026456	-0.07726199	0.17026259	0.15611158	-0.12474397	0.154719	0.09172752	-0.12641193	0.32020184	0.0947093	0.10502618	0.10689601	-0.091122285	-0.14608304	0.1237774	0.16682184
-0.1754009	-0.31355515	0.29558247	0.24485442	-0.27982834	0.2932688	0.21602279	-0.23870035	0.12782985	0.28807226	0.23377055	0.15183005	-0.21196458	-0.2820574	0.2671979	-0.0014533533
-0.217087	-0.16217597	0.15531696	0.1182142	-0.15475506	0.15897694	0.14041382	-0.18183635	0.19811891	0.15772974	0.16481373	0.06432559	-0.13947596	-0.22022927	0.08254572	0.107787356
-0.37875712	-0.0757277	0.14803325	0.01168181	-0.07125258	0.12688173	0.061097328	-0.11398772	0.34338126	0.07892996	-0.0031909333	0.08752203	-0.08320148	-0.10415661	0.0998049	0.19439845
-0.25500903	-0.19181548	0.22531193	0.22643106	-0.23161729	0.23171006	0.24469894	-0.24223296	0.19374187	0.2197447	0.18937871	0.16834122	-0.21659322	-0.17600958	0.15409507	-0.0070016463
-0.23671079	-0.12066951	0.21064614	0.13321991	-0.17186414	0.15244846	0.110696614	-0.18980446	0.23656498	0.17576317	0.0895296	0.15779994	-0.091756724	-0.19516137	0.1308676	0.11621718
-0.12554173	-0.26929086	0.28526616	0.26687214	-0.3010346	0.24185829	0.21568327	-0.21423525	0.1334972	0.28595427	0.24286859	0.1473962	-0.18653594	-0.30148432	0.18935078	-0.025054082
-0.08543017	-0.30596718	0.29194614	0.299019	-0.37713096	0.27779236	0.2861052	-0.26655567	0.08200855	0.26993036	0.29975626	0.19973022	-0.2643196	-0.32407817	0.23499048	-0.13840604
-0.12110971	-0.25963038	0.2563852	0.25515956	-0.2082306	0.22822249	0.24146098	-0.23885715	0.11926833	0.23632899	0.23183288	0.173802	-0.17286377	-0.23560193	0.17950624	-0.021991832
-0.034187056	-0.26210147	0.27650824	0.25566632	-0.25711015	0.24531545	0.25573492	-0.25926915	0.04761102	0.22054408	0.22010466	0.22553405	-0.20108697	-0.29928225	0.21762617	-0.10462789
-0.09207155	-0.25472552	0.27955073	0.29482213	-0.3202502	0.29335478	0.25204006	-0.2821136	0.048380435	0.2563793	0.22550677	0.15218215	-0.2222698	-0.27850905	0.22699025	-0.12843731
-0.12970258	-0.27861717	0.3549557	0.30236572	-0.32801244	0.30796584	0.33584148	-0.25092527	0.07430261	0.22730471	0.24848981	0.24419239	-0.27848503	-0.322621	0.22647731	-0.14171101
-0.14012688	-0.21720505	0.24471338	0.20092592	-0.21058474	0.16718219	0.23322138	-0.25003183	0.1186513	0.20979753	0.19070338	0.17541973	-0.15805882	-0.2683262	0.16139401	0.020926807
-0.19054408	-0.20574388	0.18553682	0.14949414	-0.17318502	0.15985115	0.19445822	-0.217731	0.18502142	0.20671475	0.08584781	0.123038106	-0.118143074	-0.21105283	0.11390882	0.0126701305
0.061000824	-0.36945152	0.42950016	0.35979995	-0.41479892	0.3130497	0.40164164	-0.39358684	-0.09325073	0.38514742	0.38959345	0.2323492	-0.3750113	-0.3498543	0.33915758	-0.20810969
-0.18375663	-0.22228116	0.20947249	0.16343652	-0.24731432	0.2042012	0.18687584	-0.179929	0.17229542	0.1805496	0.11538635	0.19119541	-0.13838622	-0.23583025	0.15123655	-0.05271981
-0.20786074	-0.12682854	0.17425631	0.12223028	-0.17206194	0.12324433	0.15832846	-0.15255614	0.15090886	0.12718318	0.09504295	0.08465276	-0.15040997	-0.12630473	0.116853856	-0.019079695
-0.030852132	-0.2861416	0.3515097	0.3411784	-0.35581294	0.2638447	0.3258981	-0.3164791	-0.02862474	0.24582548	0.26213723	0.23432742	-0.24499564	-0.29138932	0.22959302	-0.12767635
-0.18821375	-0.18734887	0.15190573	0.16267283	-0.1191493	0.1320327	0.1676339	-0.15303844	0.20702389	0.10758439	0.118407115	0.12289316	-0.11209325	-0.18419808	0.147908	0.03142599
-0.27972335	-0.037741087	0.103464715	0.016478267	-0.075174555	0.10099948	0.056534242	-0.060288407	0.2592336	-0.0055019637	-0.0050373985	-0.014417666	0.002572671	-0.018245216	-0.019134076	0.15117238
-0.3080957	-0.0051095653	0.086588286	0.050541088	-0.009040807	0.073720224	0.031971622	-0.016273022	0.2908265	0.013490298	0.020864446	0.055892248	-0.018953022	-0.022590674	-0.0069757705	0.22179268
0.0044710124	-0.30647564	0.36460698	0.27181718	-0.35795575	0.26082128	0.30789033	-0.26899344	-0.03935126	0.2529248	0.25074887	0.24038392	-0.33050388	-0.2789442	0.2541359	-0.16688542
-0.1910171	-0.21625489	0.24893475	0.13766931	-0.19092986	0.18146892	0.20716709	-0.18063727	0.10760573	0.18935385	0.19288993	0.12906645	-0.19098008	-0.23867191	0.09024197	-0.017259518
-0.16467398	-0.21468194	0.22653924	0.20314215	-0.18177274	0.15312658	0.21890052	-0.19852908	0.08987386	0.22472352	0.12284453	0.17761107	-0.12984423	-0.2266136	0.19837429	-0.054074187
-0.1357624	-0.171974	0.21252659	0.15891147	-0.23483235	0.17125067	0.18083024	-0.18880734	0.16835976	0.19734627	0.19921628	0.08840289	-0.11588974	-0.20643578	0.2038553	0.0073712314
0.028206443	-0.35955566	0.35607347	0.31505838	-0.3508135	0.32986104	0.2793118	-0.36653173	-0.066119894	0.29884762	0.2521692	0.2414446	-0.3082513	-0.3340434	0.32139778	-0.24776563
-0.18647876	-0.111759044	0.06716083	0.03477922	-0.07831306	0.11900275	0.02880657	-0.04705395	0.16758764	0.0505411	0.051107395	0.051501058	-0.075905025	-0.05232026	0.04354051	0.12783965
-0.18415545	-0.097782336	0.12093474	0.07541734	-0.08046123	0.07218655	0.116447486	-0.14325428	0.21515238	0.09787885	0.03321308	0.062407985	-0.05027874	-0.16414537	0.11104137	0.1190185
-0.23167467	-0.13878086	0.13646255	0.062453452	-0.14357008	0.09184755	0.056567933	-0.072006814	0.18109441	0.03097028	0.05237005	0.06253242	-0.019394502	-0.12764882	0.045788247	0.04706501
0.022812655	-0.22172603	0.27379817	0.2292691	-0.25281668	0.22551875	0.21743159	-0.21951856	0.023017012	0.20091929	0.21678191	0.1438301	-0.24618718	-0.24039845	0.21150608	-0.06778342
-0.1057326	-0.13686733	0.2072461	0.09435282	-0.13230668	0.11945703	0.14303356	-0.14919461	0.088994525	0.11540384	0.09763417	0.14275335	-0.15735205	-0.11944854	0.10336986	-0.012064833
-0.24846607	-0.039023075	0.05041306	0.01955753	-0.040047284	0.03638986	-0.0029126129	-0.01357166	0.2625894	0.016241215	0.0057776873	0.05976683	-0.045684338	-0.065236345	0.0545752	0.19208805
-0.28534395	0.039040364	0.009263657	-0.027223865	-0.044881746	0.00274823	0.025732005	0.04481596	0.32804763	-0.07698531	-0.025563082	-0.045043245	-0.007549606	-0.023668725	-0.06560293	0.24844386
